N,Bias_a,Bias_v,Bias_t,SE_a,SE_v,SE_t
4000,-0.040862,0.113515,0.011745,0.001670,0.012886,0.000138
4000,-0.228032,0.126894,0.145430,0.051999,0.016102,0.021150
4000,-0.348187,0.605979,0.142211,0.121234,0.367211,0.020224
4000,0.243895,-0.160466,-0.202107,0.059485,0.025749,0.040847
4000,-0.276009,0.893878,0.075797,0.076181,0.799018,0.005745
4000,0.131909,-0.155454,-0.041032,0.017400,0.024166,0.001684
4000,-0.232049,0.309500,0.108873,0.053847,0.095790,0.011853
4000,-0.212308,0.591189,0.054980,0.045074,0.349505,0.003023
4000,-0.383393,0.592033,0.158179,0.146990,0.350504,0.025021
4000,-0.125234,0.095987,0.070727,0.015684,0.009213,0.005002
4000,-0.085595,0.316319,0.019843,0.007327,0.100058,0.000394
4000,-0.496449,1.260502,0.185481,0.246462,1.588864,0.034403
4000,-0.226412,1.201432,0.045790,0.051262,1.443438,0.002097
4000,1.550998,-0.250761,-1.777828,2.405596,0.062881,3.160673
4000,0.122329,-0.069404,-0.061843,0.014964,0.004817,0.003824
4000,0.895031,-0.237928,-0.795110,0.801081,0.056610,0.632199
4000,-0.208177,0.116162,0.130813,0.043338,0.013493,0.017112
4000,-0.231719,0.779741,0.054290,0.053694,0.607997,0.002947
4000,0.449407,-0.143100,-0.241134,0.201967,0.020478,0.058146
4000,-0.297787,1.307955,0.074968,0.088677,1.710746,0.005620
4000,0.373579,-0.156857,-0.308183,0.139561,0.024604,0.094977
4000,0.342665,-0.151613,-0.262953,0.117419,0.022987,0.069144
4000,0.174787,-0.071073,-0.094304,0.030550,0.005051,0.008893
4000,-0.202237,0.224806,0.131666,0.040900,0.050538,0.017336
4000,-0.219349,1.044399,0.045565,0.048114,1.090769,0.002076
4000,-0.094711,0.058892,0.056745,0.008970,0.003468,0.003220
4000,-0.611035,1.627690,0.212670,0.373364,2.649374,0.045229
4000,0.268294,-0.211402,-0.095944,0.071981,0.044691,0.009205
4000,0.029311,-0.015585,-0.018130,0.000859,0.000243,0.000329
4000,-0.310944,0.305235,0.200928,0.096686,0.093169,0.040372
4000,-0.950711,1.935985,0.358209,0.903852,3.748038,0.128314
4000,0.658606,-0.235818,-0.431723,0.433762,0.055610,0.186385
4000,-0.400547,1.160896,0.142683,0.160438,1.347679,0.020358
4000,-0.317426,0.240636,0.193240,0.100760,0.057906,0.037342
4000,-0.132256,0.087625,0.063300,0.017492,0.007678,0.004007
4000,0.104743,-0.063352,-0.070348,0.010971,0.004013,0.004949
4000,0.146275,-0.090692,-0.040426,0.021396,0.008225,0.001634
4000,1.251663,-0.288795,-1.167703,1.566660,0.083403,1.363531
4000,0.635331,-0.206188,-0.630500,0.403646,0.042513,0.397530
4000,-0.913632,1.736766,0.343190,0.834724,3.016355,0.117779
4000,0.109819,-0.171460,-0.037753,0.012060,0.029398,0.001425
4000,0.421917,-0.251408,-0.200459,0.178014,0.063206,0.040184
4000,-0.311742,0.416603,0.150199,0.097183,0.173558,0.022560
4000,-0.068808,0.130310,0.033687,0.004735,0.016981,0.001135
4000,0.583004,-0.334052,-0.296988,0.339894,0.111591,0.088202
4000,-0.513460,1.218167,0.182159,0.263641,1.483932,0.033182
4000,-0.692924,1.629387,0.255409,0.480144,2.654902,0.065234
4000,-0.187965,0.635184,0.042870,0.035331,0.403459,0.001838
4000,-0.661810,1.667740,0.239944,0.437992,2.781358,0.057573
4000,0.281363,-0.108887,-0.233831,0.079165,0.011856,0.054677
4000,0.579376,-0.285201,-0.233456,0.335676,0.081339,0.054502
4000,-0.597516,1.429220,0.220626,0.357026,2.042671,0.048676
4000,-0.460896,0.907540,0.176767,0.212425,0.823629,0.031246
4000,-0.281665,0.505563,0.117275,0.079335,0.255594,0.013753
4000,0.235609,-0.130023,-0.193813,0.055512,0.016906,0.037564
4000,-0.591715,0.779083,0.280864,0.350127,0.606971,0.078884
4000,1.071066,-0.258269,-0.993542,1.147182,0.066703,0.987126
4000,-0.430676,1.519156,0.131753,0.185482,2.307835,0.017359
4000,-0.842221,1.605369,0.311129,0.709336,2.577211,0.096801
4000,-0.032956,0.022549,0.033094,0.001086,0.000508,0.001095
4000,-0.310314,1.457711,0.074372,0.096295,2.124922,0.005531
4000,-0.505038,0.732887,0.236206,0.255063,0.537123,0.055793
4000,-0.328524,1.456846,0.078426,0.107928,2.122401,0.006151
4000,1.511210,-0.285797,-1.768019,2.283757,0.081680,3.125890
4000,0.254999,-0.113931,-0.180007,0.065024,0.012980,0.032402
4000,-0.355592,0.508553,0.157244,0.126445,0.258626,0.024726
4000,-0.877049,1.986348,0.306022,0.769215,3.945577,0.093649
4000,-0.139667,0.115700,0.090598,0.019507,0.013387,0.008208
4000,-0.249292,0.521525,0.088410,0.062147,0.271988,0.007816
4000,-0.177984,0.180046,0.091387,0.031678,0.032417,0.008352
4000,-0.153423,0.181960,0.065955,0.023538,0.033109,0.004350
4000,-0.116176,0.217254,0.041261,0.013497,0.047199,0.001702
4000,0.443981,-0.273220,-0.210081,0.197119,0.074649,0.044134
4000,-0.326620,1.341645,0.083378,0.106681,1.800010,0.006952
4000,-0.235142,0.890664,0.062039,0.055292,0.793282,0.003849
4000,-0.187819,0.249576,0.089713,0.035276,0.062288,0.008048
4000,-0.049843,0.137712,0.015198,0.002484,0.018965,0.000231
4000,-0.173989,0.260584,0.064734,0.030272,0.067904,0.004190
4000,-0.542257,1.075983,0.227896,0.294042,1.157739,0.051936
4000,-0.758106,1.327757,0.320249,0.574725,1.762940,0.102560
4000,0.685277,-0.252214,-0.388750,0.469605,0.063612,0.151126
4000,-0.410168,0.382136,0.204230,0.168238,0.146028,0.041710
4000,-0.118134,0.270520,0.032348,0.013956,0.073181,0.001046
4000,0.596008,-0.207742,-0.425679,0.355226,0.043157,0.181202
4000,0.227797,-0.171354,-0.072477,0.051892,0.029362,0.005253
4000,-0.366600,0.305254,0.219397,0.134396,0.093180,0.048135
4000,0.025032,-0.039865,-0.010326,0.000627,0.001589,0.000107
4000,-0.139140,0.167124,0.072706,0.019360,0.027930,0.005286
4000,-0.566762,0.790729,0.264709,0.321219,0.625252,0.070071
4000,0.576822,-0.226807,-0.338049,0.332724,0.051441,0.114277
4000,-0.756260,1.521610,0.294424,0.571930,2.315298,0.086686
4000,-0.254976,0.814163,0.068687,0.065013,0.662861,0.004718
4000,-0.675456,0.833156,0.343419,0.456241,0.694149,0.117937
4000,-0.348110,0.877499,0.120659,0.121181,0.770004,0.014559
4000,-0.426323,1.110573,0.150145,0.181751,1.233372,0.022543
4000,0.108139,-0.100205,-0.083330,0.011694,0.010041,0.006944
4000,-0.530762,1.030720,0.198119,0.281708,1.062383,0.039251
4000,0.847483,-0.214393,-0.686159,0.718228,0.045964,0.470815
4000,-0.289393,1.325740,0.067172,0.083748,1.757586,0.004512
4000,1.278939,-0.290698,-1.466852,1.635684,0.084505,2.151654
4000,0.453789,-0.168787,-0.411727,0.205925,0.028489,0.169519
4000,-0.441841,0.490070,0.219292,0.195223,0.240169,0.048089
4000,-0.200242,0.365033,0.067287,0.040097,0.133249,0.004528
4000,-0.314436,0.297260,0.186586,0.098870,0.088364,0.034814
4000,-0.141307,0.497358,0.028860,0.019968,0.247365,0.000833
4000,-0.308299,0.200517,0.196169,0.095048,0.040207,0.038482
4000,0.032305,-0.016750,-0.018136,0.001044,0.000281,0.000329
4000,-0.384746,0.450954,0.193140,0.148030,0.203360,0.037303
4000,1.886254,-0.275180,-2.449023,3.557956,0.075724,5.997712
4000,-0.182998,0.289410,0.072349,0.033488,0.083758,0.005234
4000,-0.422490,0.735835,0.163605,0.178498,0.541453,0.026766
4000,-0.521825,2.091296,0.152003,0.272302,4.373521,0.023105
4000,1.281113,-0.216250,-1.423843,1.641252,0.046764,2.027329
4000,-0.605957,1.493186,0.224207,0.367184,2.229604,0.050269
4000,-0.326502,0.455080,0.144805,0.106604,0.207098,0.020968
4000,-0.381984,1.755888,0.101957,0.145912,3.083143,0.010395
4000,-0.854235,1.660541,0.323489,0.729718,2.757396,0.104645
4000,0.117335,-0.072297,-0.090315,0.013768,0.005227,0.008157
4000,0.727668,-0.211704,-0.613754,0.529501,0.044818,0.376694
4000,-0.709121,0.880019,0.340971,0.502852,0.774433,0.116261
4000,-0.493797,1.325112,0.175326,0.243835,1.755921,0.030739
4000,-0.287150,0.888827,0.086550,0.082455,0.790013,0.007491
4000,-0.866378,1.943663,0.304643,0.750611,3.777825,0.092807
4000,-0.269155,1.152554,0.061663,0.072444,1.328380,0.003802
4000,-0.357297,0.477234,0.176500,0.127661,0.227752,0.031152
4000,0.876956,-0.260636,-0.596465,0.769052,0.067931,0.355770
4000,-0.758636,1.863234,0.260518,0.575528,3.471641,0.067870
4000,-0.124585,0.171137,0.052339,0.015522,0.029288,0.002739
4000,-0.366880,1.955712,0.086507,0.134601,3.824810,0.007484
4000,-0.661963,1.714832,0.241829,0.438194,2.940649,0.058481
4000,0.145920,-0.085568,-0.058191,0.021293,0.007322,0.003386
4000,-0.126688,0.230132,0.034378,0.016050,0.052961,0.001182
4000,0.639303,-0.219052,-0.429958,0.408708,0.047984,0.184864
4000,-0.178716,0.097733,0.104580,0.031939,0.009552,0.010937
4000,-0.298966,0.347611,0.153225,0.089381,0.120833,0.023478
4000,-0.561215,0.825952,0.252980,0.314963,0.682196,0.063999
4000,-0.609651,0.830555,0.275086,0.371674,0.689822,0.075672
4000,-0.347406,0.412081,0.163896,0.120691,0.169811,0.026862
4000,0.348388,-0.172661,-0.117960,0.121374,0.029812,0.013915
4000,-0.418515,0.906402,0.146844,0.175155,0.821564,0.021563
4000,-0.293284,1.656630,0.066198,0.086015,2.744424,0.004382
4000,0.099112,-0.091498,-0.028521,0.009823,0.008372,0.000813
4000,-0.162410,0.210875,0.065227,0.026377,0.044468,0.004255
4000,-0.643265,1.690786,0.228099,0.413789,2.858758,0.052029
4000,-0.322628,0.474774,0.138911,0.104089,0.225410,0.019296
4000,1.166926,-0.284436,-0.962922,1.361717,0.080904,0.927220
4000,-0.464171,1.423331,0.155326,0.215455,2.025870,0.024126
4000,-0.302887,1.464135,0.068536,0.091741,2.143693,0.004697
4000,-0.352320,0.285382,0.198638,0.124130,0.081443,0.039457
4000,1.067648,-0.256394,-1.035511,1.139872,0.065738,1.072283
4000,-0.522828,0.632400,0.243663,0.273349,0.399930,0.059372
4000,-0.174822,0.346988,0.049247,0.030563,0.120400,0.002425
4000,-0.914639,1.850751,0.331931,0.836564,3.425279,0.110178
4000,1.319535,-0.237358,-1.536340,1.741172,0.056339,2.360341
4000,-0.540827,1.360744,0.186489,0.292494,1.851626,0.034778
4000,-0.093344,0.039027,0.037640,0.008713,0.001523,0.001417
4000,-0.536078,1.897258,0.155003,0.287380,3.599587,0.024026
4000,-0.079795,0.211318,0.022398,0.006367,0.044656,0.000502
4000,-0.540788,1.607024,0.182009,0.292451,2.582525,0.033127
4000,0.130994,-0.084443,-0.041240,0.017159,0.007131,0.001701
4000,0.139199,-0.200728,-0.038875,0.019376,0.040292,0.001511
4000,0.185567,-0.132754,-0.084510,0.034435,0.017624,0.007142
4000,-0.287920,0.524835,0.101507,0.082898,0.275452,0.010304
4000,-0.147469,0.237319,0.059904,0.021747,0.056320,0.003588
4000,-0.838820,1.345326,0.355611,0.703618,1.809902,0.126459
4000,0.069190,-0.101284,-0.020952,0.004787,0.010259,0.000439
4000,0.390777,-0.164992,-0.299584,0.152706,0.027222,0.089751
4000,-0.212966,0.889280,0.048936,0.045355,0.790819,0.002395
4000,1.104671,-0.256522,-0.919402,1.220297,0.065803,0.845300
4000,0.182057,-0.210410,-0.070036,0.033145,0.044273,0.004905
4000,-0.341028,0.819710,0.122250,0.116300,0.671924,0.014945
4000,-0.357998,0.483184,0.151326,0.128163,0.233467,0.022900
4000,-0.019663,-0.013236,0.014906,0.000387,0.000175,0.000222
4000,-0.366602,1.714324,0.093165,0.134397,2.938906,0.008680
4000,0.285680,-0.172928,-0.153564,0.081613,0.029904,0.023582
4000,-0.201524,0.941724,0.039626,0.040612,0.886844,0.001570
4000,-0.254127,0.521287,0.088560,0.064580,0.271740,0.007843
4000,-0.216910,0.343486,0.088732,0.047050,0.117983,0.007873
4000,-0.162312,0.226617,0.060713,0.026345,0.051355,0.003686
4000,-0.208121,0.166017,0.130880,0.043314,0.027562,0.017130
4000,-0.720945,1.422210,0.272737,0.519762,2.022681,0.074385
4000,-0.102671,0.150220,0.039644,0.010541,0.022566,0.001572
4000,-0.381272,0.436455,0.189014,0.145368,0.190493,0.035726
4000,-0.344244,0.613975,0.137957,0.118504,0.376965,0.019032
4000,-0.909793,1.693187,0.351024,0.827723,2.866883,0.123218
4000,-0.045326,0.065372,0.018528,0.002054,0.004273,0.000343
4000,-0.426267,0.578374,0.201076,0.181704,0.334517,0.040432
4000,-0.387364,1.506945,0.105098,0.150051,2.270882,0.011046
4000,-0.889518,1.963086,0.311307,0.791242,3.853707,0.096912
4000,-0.219023,1.351339,0.042286,0.047971,1.826118,0.001788
4000,-0.521023,1.218290,0.191913,0.271465,1.484230,0.036831
4000,-0.706031,1.882142,0.237429,0.498480,3.542458,0.056373
4000,-0.760915,1.595860,0.288224,0.578992,2.546769,0.083073
4000,0.657825,-0.225205,-0.566443,0.432733,0.050717,0.320858
4000,-0.318204,0.309496,0.180693,0.101254,0.095788,0.032650
4000,0.870640,-0.223864,-0.622985,0.758015,0.050115,0.388110
4000,0.011979,-0.023050,-0.009899,0.000143,0.000531,0.000098
4000,-0.660320,1.156674,0.280106,0.436022,1.337895,0.078459
4000,-0.730208,1.504476,0.274201,0.533204,2.263448,0.075186
4000,0.085914,-0.033228,-0.056766,0.007381,0.001104,0.003222
4000,-0.880846,1.545709,0.338981,0.775889,2.389217,0.114908
4000,-0.159274,0.428179,0.040427,0.025368,0.183337,0.001634
4000,-0.030983,0.015764,0.010912,0.000960,0.000249,0.000119
4000,-0.310580,0.298579,0.155133,0.096460,0.089149,0.024066
4000,-0.448271,0.924927,0.175149,0.200947,0.855491,0.030677
4000,-0.111384,0.225468,0.036593,0.012406,0.050836,0.001339
4000,-0.190658,0.127157,0.115181,0.036350,0.016169,0.013267
4000,-0.207400,0.514989,0.058710,0.043015,0.265214,0.003447
4000,-0.140761,0.064732,0.077221,0.019814,0.004190,0.005963
4000,-0.121530,0.198316,0.035395,0.014770,0.039329,0.001253
4000,-0.019065,0.005690,0.018928,0.000363,0.000032,0.000358
4000,-0.384158,1.149615,0.116712,0.147578,1.321615,0.013622
4000,-0.423264,1.621890,0.122830,0.179153,2.630527,0.015087
4000,-0.887454,1.565505,0.330282,0.787575,2.450806,0.109086
4000,-0.444249,0.604565,0.219216,0.197357,0.365499,0.048056
4000,-0.568228,0.953121,0.235703,0.322883,0.908440,0.055556
4000,-0.117333,0.068653,0.075780,0.013767,0.004713,0.005743
4000,0.375621,-0.154546,-0.311657,0.141091,0.023884,0.097130
4000,0.801657,-0.301895,-0.628929,0.642654,0.091140,0.395551
4000,-0.031518,0.081550,0.009315,0.000993,0.006650,0.000087
4000,1.689846,-0.259921,-2.078157,2.855578,0.067559,4.318736
4000,-0.197571,0.923138,0.042521,0.039034,0.852184,0.001808
4000,-0.137996,0.266016,0.058622,0.019043,0.070764,0.003437
4000,-0.525952,1.122121,0.204541,0.276625,1.259156,0.041837
4000,0.494877,-0.154267,-0.422564,0.244903,0.023798,0.178561
4000,-0.265349,2.259539,0.047783,0.070410,5.105517,0.002283
4000,0.319755,-0.101639,-0.256981,0.102243,0.010330,0.066039
4000,-0.439838,0.599781,0.190570,0.193457,0.359737,0.036317
4000,-0.322537,0.340769,0.157486,0.104030,0.116123,0.024802
4000,-0.293764,0.224524,0.154868,0.086297,0.050411,0.023984
4000,0.523614,-0.274438,-0.350233,0.274172,0.075316,0.122663
4000,0.793918,-0.234399,-0.633120,0.630307,0.054943,0.400841
4000,-0.029403,0.196310,0.007506,0.000865,0.038538,0.000056
4000,0.524974,-0.235423,-0.269671,0.275598,0.055424,0.072723
4000,-0.177485,0.179216,0.100199,0.031501,0.032118,0.010040
4000,0.345529,-0.183284,-0.256965,0.119390,0.033593,0.066031
4000,-0.300558,0.935960,0.086411,0.090335,0.876021,0.007467
4000,-0.480239,1.404746,0.154242,0.230630,1.973311,0.023790
4000,0.557103,-0.228433,-0.252216,0.310364,0.052182,0.063613
4000,-0.783584,1.214205,0.335417,0.614003,1.474294,0.112504
4000,0.195363,-0.118504,-0.129830,0.038167,0.014043,0.016856
4000,-0.129486,0.174835,0.066074,0.016767,0.030567,0.004366
4000,-0.198835,1.154802,0.038592,0.039535,1.333567,0.001489
4000,0.009054,-0.030347,-0.007131,0.000082,0.000921,0.000051
4000,-0.304360,0.266056,0.179961,0.092635,0.070786,0.032386
4000,-0.204430,0.313664,0.078090,0.041792,0.098385,0.006098
4000,0.787219,-0.215394,-0.668640,0.619714,0.046395,0.447080
4000,-0.171726,0.822824,0.033221,0.029490,0.677040,0.001104
4000,0.302247,-0.161691,-0.108113,0.091353,0.026144,0.011688
4000,-0.625259,0.952989,0.281198,0.390949,0.908187,0.079072
4000,-0.649574,0.771995,0.333175,0.421946,0.595976,0.111006
4000,-0.605426,1.248612,0.233537,0.366540,1.559032,0.054540
4000,0.362684,-0.191865,-0.148915,0.131540,0.036812,0.022176
4000,0.434248,-0.184009,-0.357533,0.188572,0.033859,0.127830
4000,-0.051338,0.002259,0.026647,0.002636,0.000005,0.000710
4000,-0.133838,0.121770,0.092181,0.017913,0.014828,0.008497
4000,-0.115668,0.186317,0.054597,0.013379,0.034714,0.002981
4000,0.376001,-0.148867,-0.302042,0.141377,0.022161,0.091230
4000,-0.238146,1.073317,0.051145,0.056714,1.152010,0.002616
4000,0.747888,-0.220198,-0.746307,0.559336,0.048487,0.556975
4000,-0.557300,1.450538,0.193836,0.310583,2.104059,0.037572
4000,-0.425392,0.559993,0.188615,0.180959,0.313592,0.035576
4000,0.291247,-0.103931,-0.175685,0.084825,0.010802,0.030865
4000,-0.273679,0.657155,0.085384,0.074900,0.431853,0.007290
4000,-0.247154,0.118402,0.145813,0.061085,0.014019,0.021261
4000,-0.409392,0.772012,0.165622,0.167601,0.596002,0.027431
4000,-0.404577,1.581134,0.104961,0.163682,2.499984,0.011017
4000,-0.235492,0.136344,0.125220,0.055456,0.018590,0.015680
4000,-0.557881,1.613553,0.187708,0.311231,2.603554,0.035234
4000,0.003144,0.117783,0.000537,0.000010,0.013873,0.000000
4000,-0.826052,1.372867,0.365231,0.682363,1.884765,0.133393
4000,0.288699,-0.181480,-0.198703,0.083347,0.032935,0.039483
4000,-0.547058,0.828603,0.247994,0.299273,0.686583,0.061501
4000,0.959377,-0.209447,-1.014385,0.920405,0.043868,1.028978
4000,-0.513070,0.961779,0.201243,0.263240,0.925019,0.040499
4000,0.013430,-0.038365,-0.006210,0.000180,0.001472,0.000039
4000,-0.366321,1.913326,0.090726,0.134191,3.660815,0.008231
4000,-0.744113,1.561586,0.276860,0.553704,2.438552,0.076651
4000,0.105126,-0.102322,-0.053316,0.011051,0.010470,0.002843
4000,-0.171899,0.685400,0.038426,0.029549,0.469773,0.001477
4000,0.160683,-0.246885,-0.050934,0.025819,0.060952,0.002594
4000,0.345112,-0.146598,-0.120316,0.119102,0.021491,0.014476
4000,-0.303843,0.657621,0.126880,0.092321,0.432465,0.016099
4000,0.337761,-0.162968,-0.239701,0.114082,0.026559,0.057457
4000,-0.199827,1.140233,0.039950,0.039931,1.300132,0.001596
4000,-0.236918,0.964439,0.059750,0.056130,0.930142,0.003570
4000,0.716826,-0.216912,-0.463401,0.513840,0.047051,0.214740
4000,-0.147391,0.493219,0.031597,0.021724,0.243265,0.000998
4000,-0.751671,2.114690,0.258467,0.565009,4.471916,0.066805
4000,-0.181571,0.435530,0.052815,0.032968,0.189687,0.002789
4000,0.184708,-0.172527,-0.101098,0.034117,0.029765,0.010221
4000,0.695367,-0.262951,-0.435051,0.483536,0.069143,0.189269
4000,-0.241045,0.543289,0.083991,0.058103,0.295163,0.007055
4000,-0.553486,1.624694,0.182554,0.306347,2.639632,0.033326
4000,-0.213091,0.367926,0.094995,0.045408,0.135369,0.009024
